"Journal Name ","Edition","ISSN","Price Group","Volume From","Volume To","Issues Per Volume","Currency","2010 Rate"
"Journal of Strategic Studies","FJSSHI","0140-2390","Institutional",33,33,6,"EUR",678
"Journal of Strategic Studies","FJSSHI","0140-2390","Institutional",33,33,6,"GBP - UK",511
"Journal of Strategic Studies","FJSSHI","0140-2390","Institutional",33,33,6,"USD",851
"Journal of Strategic Studies","FJSSI","1743-937X","Institutional",33,33,6,"EUR",644
"Journal of Strategic Studies","FJSSI","1743-937X","Institutional",33,33,6,"GBP - UK",485
"Journal of Strategic Studies","FJSSI","1743-937X","Institutional",33,33,6,"USD",808
"Journal of Sulfur Chemistry","GSRPHI","1741-5993","Institutional",31,31,6,"EUR","2,463.00"
"Journal of Sulfur Chemistry","GSRPHI","1741-5993","Institutional",31,31,6,"GBP - UK","2,061.00"
"Journal of Sulfur Chemistry","GSRPHI","1741-5993","Institutional",31,31,6,"USD","3,093.00"
"Journal of Sulfur Chemistry","GSRPI","1741-6000","Institutional",31,31,6,"EUR","2,340.00"
"Journal of Sulfur Chemistry","GSRPI","1741-6000","Institutional",31,31,6,"GBP - UK","1,957.00"
"Journal of Sulfur Chemistry","GSRPI","1741-6000","Institutional",31,31,6,"USD","2,938.00"
"Journal Of Sustainable Agriculture","WJSAHI","1044-0046","Institutional",34,34,8,"EUR",934
"Journal Of Sustainable Agriculture","WJSAHI","1044-0046","Institutional",34,34,8,"GBP - UK",718
"Journal Of Sustainable Agriculture","WJSAHI","1044-0046","Institutional",34,34,8,"USD",945
"Journal Of Sustainable Agriculture","WJSAI","1540-7578","Institutional",34,34,8,"EUR",887
"Journal Of Sustainable Agriculture","WJSAI","1540-7578","Institutional",34,34,8,"GBP - UK",682
"Journal Of Sustainable Agriculture","WJSAI","1540-7578","Institutional",34,34,8,"USD",897
"Journal Of Sustainable Forestry","WJSFHI","1054-9811","Institutional",29,29,8,"EUR",842
"Journal Of Sustainable Forestry","WJSFHI","1054-9811","Institutional",29,29,8,"GBP - UK",648
"Journal Of Sustainable Forestry","WJSFHI","1054-9811","Institutional",29,29,8,"USD",854
"Journal Of Sustainable Forestry","WJSFI","1540-756X","Institutional",29,29,8,"EUR",800
"Journal Of Sustainable Forestry","WJSFI","1540-756X","Institutional",29,29,8,"GBP - UK",616
"Journal Of Sustainable Forestry","WJSFI","1540-756X","Institutional",29,29,8,"USD",811
"Journal of Sustainable Tourism","RSUSHI","0966-9582","Institutional",18,18,8,"EUR",761
"Journal of Sustainable Tourism","RSUSHI","0966-9582","Institutional",18,18,8,"GBP - UK",508
"Journal of Sustainable Tourism","RSUSHI","0966-9582","Institutional",18,18,8,"USD","1,021.00"
"Journal of Sustainable Tourism","RSUSI","1747-7646","Institutional",18,18,8,"EUR",723
"Journal of Sustainable Tourism","RSUSI","1747-7646","Institutional",18,18,8,"GBP - UK",483
"Journal of Sustainable Tourism","RSUSI","1747-7646","Institutional",18,18,8,"USD",971
"Journal of Systematic Paleontology","TJSPHI","1477-2019","Institutional",8,8,4,"USD",343
"Journal of Systematic Paleontology","TJSPHI","1477-2019","Institutional",8,8,4,"GBP - UK",208
"Journal of Systematic Paleontology","TJSPHI","1477-2019","Institutional",8,8,4,"EUR",275
"Journal of Systematic Paleontology Online","TJSPI","1478-0941","Institutional",8,8,4,"USD",326
"Journal of Systematic Paleontology Online","TJSPI","1478-0941","Institutional",8,8,4,"GBP - UK",198
"Journal of Systematic Paleontology Online","TJSPI","1478-0941","Institutional",8,8,4,"EUR",261
"Journal Of Teaching In International Business","WTIBHI","0897-5930","Institutional",21,21,4,"EUR",508
"Journal Of Teaching In International Business","WTIBHI","0897-5930","Institutional",21,21,4,"GBP - UK",391
"Journal Of Teaching In International Business","WTIBHI","0897-5930","Institutional",21,21,4,"USD",512
"Journal Of Teaching In International Business","WTIBI","1528-6991","Institutional",21,21,4,"EUR",482
"Journal Of Teaching In International Business","WTIBI","1528-6991","Institutional",21,21,4,"GBP - UK",372
"Journal Of Teaching In International Business","WTIBI","1528-6991","Institutional",21,21,4,"USD",486
"Journal Of Teaching In Social Work","WTSWHI","0884-1233","Institutional",30,30,4,"EUR",512
"Journal Of Teaching In Social Work","WTSWHI","0884-1233","Institutional",30,30,4,"GBP - UK",394
"Journal Of Teaching In Social Work","WTSWHI","0884-1233","Institutional",30,30,4,"USD",519
"Journal Of Teaching In Social Work","WTSWI","1540-7349","Institutional",30,30,4,"EUR",486
"Journal Of Teaching In Social Work","WTSWI","1540-7349","Institutional",30,30,4,"GBP - UK",375
"Journal Of Teaching In Social Work","WTSWI","1540-7349","Institutional",30,30,4,"USD",493
"Journal Of Teaching In Travel & Tourism","WTTTHI","1531-3220","Institutional",10,10,4,"EUR",364
"Journal Of Teaching In Travel & Tourism","WTTTHI","1531-3220","Institutional",10,10,4,"GBP - UK",280
"Journal Of Teaching In Travel & Tourism","WTTTHI","1531-3220","Institutional",10,10,4,"USD",371
"Journal Of Teaching In Travel & Tourism","WTTTI","1531-3239","Institutional",10,10,4,"EUR",346
"Journal Of Teaching In Travel & Tourism","WTTTI","1531-3239","Institutional",10,10,4,"GBP - UK",266
"Journal Of Teaching In Travel & Tourism","WTTTI","1531-3239","Institutional",10,10,4,"USD",352
"Journal Of Technology In Human Services","WTHSHI","1522-8835","Institutional",28,28,4,"EUR",668
"Journal Of Technology In Human Services","WTHSHI","1522-8835","Institutional",28,28,4,"GBP - UK",513
"Journal Of Technology In Human Services","WTHSHI","1522-8835","Institutional",28,28,4,"USD",672
"Journal Of Technology In Human Services","WTHSI","1522-8991","Institutional",28,28,4,"EUR",634
"Journal Of Technology In Human Services","WTHSI","1522-8991","Institutional",28,28,4,"GBP - UK",487
"Journal Of Technology In Human Services","WTHSI","1522-8991","Institutional",28,28,4,"USD",639
"Journal of the American Planning Association","RJPAHI","0194-4363","Institutional",76,76,4,"EUR",326
"Journal of the American Planning Association","RJPAHI","0194-4363","Institutional",76,76,4,"GBP - UK",208
"Journal of the American Planning Association","RJPAHI","0194-4363","Institutional",76,76,4,"USD",350
"Journal of the American Planning Association","RJPAI","1939-0130","Institutional",76,76,4,"EUR",310
"Journal of the American Planning Association","RJPAI","1939-0130","Institutional",76,76,4,"GBP - UK",198
"Journal of the American Planning Association","RJPAI","1939-0130","Institutional",76,76,4,"USD",334
"Journal of the American Planning Association","RJPAHI","0194-4363","Institutional",76,76,4,"USD - ROW",408
"Journal of the American Planning Association","RJPAI","1939-0130","Institutional",76,76,4,"USD - ROW",388
"Journal of the Asia Pacific Economy","RJAPHI","1354-7860","Institutional",15,15,4,"EUR",666
"Journal of the Asia Pacific Economy","RJAPHI","1354-7860","Institutional",15,15,4,"GBP - UK",502
"Journal of the Asia Pacific Economy","RJAPHI","1354-7860","Institutional",15,15,4,"USD",832
"Journal of the Asia Pacific Economy","RJAPI","1469-9648","Institutional",15,15,4,"EUR",632
"Journal of the Asia Pacific Economy","RJAPI","1469-9648","Institutional",15,15,4,"GBP - UK",477
"Journal of the Asia Pacific Economy","RJAPI","1469-9648","Institutional",15,15,4,"USD",791
"Journal of the History of the Neurosciences","NJHNI","1744-5213","Institutional",19,19,4,"EUR",393
"Journal of the History of the Neurosciences","NJHNHI","0964-704X","Institutional",19,19,4,"EUR",414
"Journal of the History of the Neurosciences","NJHNI","1744-5213","Institutional",19,19,4,"GBP - UK",297
"Journal of the History of the Neurosciences","NJHNHI","0964-704X","Institutional",19,19,4,"GBP - UK",313
"Journal of the History of the Neurosciences","NJHNI","1744-5213","Institutional",19,19,4,"USD",494
"Journal of the History of the Neurosciences","NJHNHI","0964-704X","Institutional",19,19,4,"USD",520
"Journal of the Indian Ocean Region","RIORHI","1948-0881","Institutional",6,6,2,"USD",231
"Journal of the Indian Ocean Region","RIORHI","1948-0881","Institutional",6,6,2,"GBP - UK",140
"Journal of the Indian Ocean Region","RIORHI","1948-0881","Institutional",6,6,2,"EUR",185
"Journal of the Indian Ocean Region Online","RIORI","1948-108X","Institutional",6,6,2,"USD",219
"Journal of the Indian Ocean Region Online","RIORI","1948-108X","Institutional",6,6,2,"GBP - UK",133
"Journal of the Indian Ocean Region Online","RIORI","1948-108X","Institutional",6,6,2,"EUR",176
"Journal of the Institute of Conservation","RCONHI","1945-5224","Institutional",33,33,2,"EUR",350
"Journal of the Institute of Conservation","RCONHI","1945-5224","Institutional",33,33,2,"GBP - UK",243
"Journal of the Institute of Conservation","RCONHI","1945-5224","Institutional",33,33,2,"USD",438
"Journal of the Institute of Conservation","RCONI","1945-5232","Institutional",33,33,2,"EUR",333
"Journal of the Institute of Conservation","RCONI","1945-5232","Institutional",33,33,2,"GBP - UK",231
"Journal of the Institute of Conservation","RCONI","1945-5232","Institutional",33,33,2,"USD",416
"Journal of the Learning Sciences","HLNSHI","1050-8406","Institutional",19,19,4,"EUR",566
"Journal of the Learning Sciences","HLNSHI","1050-8406","Institutional",19,19,4,"GBP - UK",424
"Journal of the Learning Sciences","HLNSHI","1050-8406","Institutional",19,19,4,"USD",711
"Journal of the Learning Sciences","HLNSI","1532-7809","Institutional",19,19,4,"EUR",538
"Journal of the Learning Sciences","HLNSI","1532-7809","Institutional",19,19,4,"GBP - UK",404
"Journal of the Learning Sciences","HLNSI","1532-7809","Institutional",19,19,4,"USD",676
"Journal of the Royal Musical Association","RRMAHI","0269-0403","Institutional",135,135,2,"EUR",188
"Journal of the Royal Musical Association","RRMAHI","0269-0403","Institutional",135,135,2,"GBP - UK",118
"Journal of the Royal Musical Association","RRMAHI","0269-0403","Institutional",135,135,2,"USD",236
"Journal of the Royal Musical Association","RRMAI","1471-6933","Institutional",135,135,2,"EUR",179
"Journal of the Royal Musical Association","RRMAI","1471-6933","Institutional",135,135,2,"GBP - UK",112
"Journal of the Royal Musical Association","RRMAI","1471-6933","Institutional",135,135,2,"USD",224
"Journal of the Society of Archivists","CJSAHI","0037-9816","Institutional",31,31,2,"EUR",306
"Journal of the Society of Archivists","CJSAHI","0037-9816","Institutional",31,31,2,"GBP - UK",232
"Journal of the Society of Archivists","CJSAHI","0037-9816","Institutional",31,31,2,"USD",385
"Journal of the Society of Archivists","CJSAI","1465-3907","Institutional",31,31,2,"EUR",291
"Journal of the Society of Archivists","CJSAI","1465-3907","Institutional",31,31,2,"GBP - UK",220
"Journal of the Society of Archivists","CJSAI","1465-3907","Institutional",31,31,2,"USD",366
"Journal of the Solar Energy Society of India","TESIHI","0970-2466","Institutional",20,20,2,"EUR",215
"Journal of the Solar Energy Society of India","TESIHI","0970-2466","Institutional",20,20,2,"GBP - UK",172
"Journal of the Solar Energy Society of India","TESIHI","0970-2466","Institutional",20,20,2,"USD",309
"Journal of the Solar Energy Society of India","TESII","1945-9203","Institutional",20,20,2,"EUR",205
"Journal of the Solar Energy Society of India","TESII","1945-9203","Institutional",20,20,2,"GBP - UK",164
"Journal of the Solar Energy Society of India","TESII","1945-9203","Institutional",20,20,2,"USD",294
"Journal of the Textile Institute","TJTIHI","0040-5000","Institutional",101,101,12,"EUR",863
"Journal of the Textile Institute","TJTIHI","0040-5000","Institutional",101,101,12,"GBP - UK",567
"Journal of the Textile Institute","TJTIHI","0040-5000","Institutional",101,101,12,"USD","1,079.00"
"Journal of the Textile Institute","TJTII","1754-2340","Institutional",101,101,12,"EUR",819
"Journal of the Textile Institute","TJTII","1754-2340","Institutional",101,101,12,"GBP - UK",539
"Journal of the Textile Institute","TJTII","1754-2340","Institutional",101,101,12,"USD","1,025.00"
"Journal of Thermal Stresses","UTHSHI","0149-5739","Institutional",33,33,12,"EUR","2,444.00"
"Journal of Thermal Stresses","UTHSHI","0149-5739","Institutional",33,33,12,"GBP - UK","1,851.00"
"Journal of Thermal Stresses","UTHSHI","0149-5739","Institutional",33,33,12,"USD","3,054.00"
"Journal of Thermal Stresses","UTHSI","1521-074X","Institutional",33,33,12,"EUR","2,322.00"
"Journal of Thermal Stresses","UTHSI","1521-074X","Institutional",33,33,12,"GBP - UK","1,758.00"
"Journal of Thermal Stresses","UTHSI","1521-074X","Institutional",33,33,12,"USD","2,901.00"
"Journal of Tourism and Cultural Change","RTCCHI","1476-6825","Institutional",8,8,4,"EUR",356
"Journal of Tourism and Cultural Change","RTCCHI","1476-6825","Institutional",8,8,4,"GBP - UK",233
"Journal of Tourism and Cultural Change","RTCCHI","1476-6825","Institutional",8,8,4,"USD",469
"Journal of Tourism and Cultural Change","RTCCI","1747-7654","Institutional",8,8,4,"EUR",338
"Journal of Tourism and Cultural Change","RTCCI","1747-7654","Institutional",8,8,4,"GBP - UK",221
"Journal of Tourism and Cultural Change","RTCCI","1747-7654","Institutional",8,8,4,"USD",445
"Journal of Tourism History","RJTHHI","1755-182X","Institutional",2,2,2,"EUR",336
"Journal of Tourism History","RJTHHI","1755-182X","Institutional",2,2,2,"GBP - UK",210
"Journal of Tourism History","RJTHHI","1755-182X","Institutional",2,2,2,"USD",420
"Journal of Tourism History","RJTHI","1755-1838","Institutional",2,2,2,"EUR",319
"Journal of Tourism History","RJTHI","1755-1838","Institutional",2,2,2,"GBP - UK",200
"Journal of Tourism History","RJTHI","1755-1838","Institutional",2,2,2,"USD",399
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHI","1087-2620","Institutional",73,73,24,"EUR","3,544.00"
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHI","1087-2620","Institutional",73,73,24,"GBP - UK","2,685.00"
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHI","1087-2620","Institutional",73,73,24,"USD","4,451.00"
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHHI","1528-7394","Institutional",73,73,24,"EUR","3,730.00"
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHHI","1528-7394","Institutional",73,73,24,"GBP - UK","2,826.00"
"Journal of Toxicology & Environmental Health Part A: Current Issues","UTEHHI","1528-7394","Institutional",73,73,24,"USD","4,684.00"
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBHI","1093-7404","Institutional",13,13,8,"EUR","1,070.00"
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBHI","1093-7404","Institutional",13,13,8,"GBP - UK",810
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBHI","1093-7404","Institutional",13,13,8,"USD","1,343.00"
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBI","1521-6950","Institutional",13,13,8,"EUR","1,016.00"
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBI","1521-6950","Institutional",13,13,8,"GBP - UK",770
"Journal of Toxicology & Environmental Health Part B: Critical Reviews","UTEBI","1521-6950","Institutional",13,13,8,"USD","1,276.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPI","9999-2620","Institutional",73,73,32,"EUR","3,648.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPI","9999-2620","Institutional",73,73,32,"GBP - UK","2,762.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPI","9999-2620","Institutional",73,73,32,"USD","4,581.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPHI","9999-7394","Institutional",73,73,32,"EUR","3,840.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPHI","9999-7394","Institutional",73,73,32,"GBP - UK","2,908.00"
"Journal of Toxicology and Environmental Health Parts A, B Combined","UTEHPHI","9999-7394","Institutional",73,73,32,"USD","4,822.00"
"Journal of Transatlantic Studies","RJTSHI","1479-4012","Institutional",8,8,4,"EUR",361
"Journal of Transatlantic Studies","RJTSHI","1479-4012","Institutional",8,8,4,"GBP - UK",232
"Journal of Transatlantic Studies","RJTSHI","1479-4012","Institutional",8,8,4,"USD",452
"Journal of Transatlantic Studies","RJTSI","1754-1018","Institutional",8,8,4,"EUR",344
"Journal of Transatlantic Studies","RJTSI","1754-1018","Institutional",8,8,4,"GBP - UK",220
"Journal of Transatlantic Studies","RJTSI","1754-1018","Institutional",8,8,4,"USD",430
"Journal Of Transnational Management","WTNMHI","1547-5778","Institutional",15,15,4,"EUR",535
"Journal Of Transnational Management","WTNMHI","1547-5778","Institutional",15,15,4,"GBP - UK",412
"Journal Of Transnational Management","WTNMHI","1547-5778","Institutional",15,15,4,"USD",541
"Journal Of Transnational Management","WTNMI","1547-5786","Institutional",15,15,4,"EUR",508
"Journal Of Transnational Management","WTNMI","1547-5786","Institutional",15,15,4,"GBP - UK",391
